ERR2607547	Turkey	Ankara	1/29/2016
ERR2607548	Turkey	Ankara	1/29/2016
ERR2607549	Turkey	Ankara	1/29/2016
ERR2607550	Tanzania	Moshi	3/2/2016
ERR2607551	USA	Seattle	1/2/2016
ERR2607552	USA	Seattle	1/2/2016
ERR2607553	USA	Seattle	1/2/2016
ERR2607554	USA	Seattle	1/2/2016
ERR2607555	USA	Chicago	2/24/2016
ERR2607556	USA	Chicago	2/24/2016
ERR2607557	USA	Chicago	2/24/2016
ERR2607558	USA	Chicago	2/24/2016
ERR2607559	USA	El Paso	2/23/2016
ERR2607560	USA	El Paso	2/23/2016
ERR2607561	USA	Chicago	2/24/2016
ERR2607562	USA	El Paso	2/23/2016
ERR2607563	USA	El Paso	2/23/2016
ERR2607564	USA	Portland	10/2/2016
ERR2607565	USA	Portland	10/2/2016
ERR2607566	USA	Portland	10/2/2016
ERR2607567	USA	Portland	10/2/2016
ERR2607568	USA	El Paso	2/22/2016
ERR2607569	USA	El Paso	2/22/2016
ERR2607570	USA	El Paso	2/22/2016
ERR2607571	USA	El Paso	2/22/2016
ERR2607572	USA	El Paso	2/22/2016
ERR2607573	USA	El Paso	2/22/2016
ERR2607574	USA	El Paso	2/22/2016
ERR2607575	USA	El Paso	2/22/2016
ERR2607576	USA	El Paso	2/22/2016
ERR2607577	USA	El Paso	2/22/2016
ERR2607578	USA	El Paso	2/22/2016
ERR2607579	USA	El Paso	2/23/2016
ERR2607580	USA	El Paso	2/23/2016
ERR2607581	USA	El Paso	2/23/2016
ERR2607582	USA	El Paso	2/23/2016
ERR2607583	USA	El Paso	2/23/2016
ERR2607584	USA	El Paso	2/23/2016
ERR2607585	USA	El Paso	2/23/2016
ERR2607586	USA	El Paso	2/23/2016
ERR2607587	USA	El Paso	2/23/2016
ERR2607588	USA	South Adams County	2016
ERR2607589	USA	Boulder	3/28/2016
ERR2607590	USA	Atlanta	2/2/2016
ERR2607591	Viet Nam	Ho Chi Minh	1/27/2016
ERR2607592	Kosovo	Prishtina	3/2/2016
ERR2607593	South Africa	Johannesburg	4/2/2016
ERR2607594	South Africa	Johannesburg	4/2/2016
ERR2607595	South Africa	Johannesburg	4/2/2016
ERR2607596	Zambia	Lusaka	1/25/2016
ERR2607597	Zambia	Lusaka	1/25/2016
ERR2607598	Zambia	Kitwe	12/1/2016
ERR2607599	Zambia	Kitwe	12/1/2016
ERR2607600	Zambia	Kitwe	12/1/2016
ERR2607601	Zambia	Kitwe	12/1/2016
ERR2607602	Zambia	Kitwe	12/1/2016
ERR2607603	Zambia	Kitwe	12/1/2016
ERR2607604	Zambia	Kitwe	12/1/2016
ERR2607605	Zambia	Lusaka	1/25/2016
